-0.115248,2
-0.509585,2
-0.404059,2
-0.21488,2
-0.138305,2
-0.214268,2
-0.342915,2
-0.411095,2
-0.404586,2
-0.320268,2
-0.192146,2
-0.068192,2
0.0279183,2
0.0901732,2
0.119544,2
0.127554,2
0.111945,2
0.0861953,2
0.056753,1.99977
0.0285893,1.99934
0.00525327,1.92165
-0.0100978,1.8328
-0.022516,1.71397
-0.029471,1.59739
-0.0320722,1.48334
-0.0316415,1.38992
-0.028949,1.27962
-0.0249414,1.17095
-0.020523,1.06388
-0.0164308,0.95836
-0.0130653,0.854285
-0.0109632,0.773679
-0.00929156,0.690493
-0.0121701,0.619384
-0.0118242,0.56072
-0.0116863,0.522383
-0.011582,0.4837
-0.0115618,0.456541
-0.0116191,0.42992
-0.011765,0.407672
-0.0119488,0.392381
-0.0122337,0.377555
-0.0125171,0.367186
-0.0128937,0.357024
-0.0132968,0.348515
-0.0134504,0.344632
-0.0141046,0.338703
-0.0147469,0.33346
-0.0152565,0.32977
-0.0157902,0.326178
-0.0162297,0.323194
-0.0165178,0.321174
-0.0167581,0.319261
-0.0168979,0.317723
-0.0169456,0.316715
-0.0169305,0.315799
-0.0169344,0.314546
-0.016789,0.314152
-0.0165969,0.313903
-0.0164059,0.31377
-0.0162425,0.313704
-0.0161469,0.313674
-0.0160915,0.313649
-0.0161122,0.313617
-0.0162023,0.313568
-0.0163274,0.313512
-0.0165317,0.313421
-0.0208527,0.311886
-0.020907,0.310987
-0.0205966,0.310498
-0.0198486,0.310411
-0.019018,0.310602
-0.0179013,0.311042
-0.0167771,0.311642
-0.0156061,0.312438
-0.0148267,0.313111
-0.0143956,0.313587
-0.0141654,0.314052
-0.0142482,0.314368
-0.0207337,0.318102
-0.0216355,0.316287
-0.022009,0.314078
-0.0218706,0.312644
-0.0212832,0.311439
-0.0203942,0.310741
-0.0193552,0.310509
-0.018498,0.310612
-0.0175804,0.310967
-0.0168791,0.311481
-0.0147814,0.310158
-0.014524,0.311649
-0.0147945,0.313146
-0.0154555,0.314056
-0.0167025,0.314605
-0.0183397,0.314651
-0.0202583,0.314225
-0.0219549,0.313607
-0.024014,0.312653
-0.026584,0.310535
-0.0283495,0.309281
-0.0296031,0.308545
-0.0308176,0.307917
-0.0317511,0.307547
-0.032337,0.307446
-0.0328325,0.307554
-0.0331531,0.307864
-0.0333267,0.308243
-0.0334584,0.308797
-0.0335577,0.309422
-0.0336717,0.310043
-0.0337892,0.310523
-0.0339879,0.311021
-0.0395963,0.31323
-0.0390266,0.310187
-0.0378518,0.307092
-0.0361688,0.305413
-0.0343127,0.305225
-0.0328426,0.305982
-0.0313954,0.307604
-0.0386955,0.31588
-0.0376725,0.312368
-0.0362323,0.307907
-0.0345338,0.304995
-0.0332027,0.304087
-0.0320027,0.304535
-0.0314223,0.306067
-0.0421276,0.319851
-0.0424742,0.314545
-0.0426411,0.307508
-0.0424877,0.303275
-0.0422946,0.300915
-0.0423908,0.30085
-0.0428637,0.302027
-0.044021,0.304181
-0.0458879,0.306355
-0.0484489,0.307912
-0.0510548,0.308414
-0.0545968,0.307948
-0.0584828,0.306312
-0.0618667,0.30415
-0.0667442,0.290625
-0.068914,0.281951
-0.0709054,0.277805
-0.0724481,0.277448
-0.0742647,0.279624
-0.0837527,0.312111
-0.0844966,0.298287
-0.0846391,0.286711
-0.0843689,0.279759
-0.0839981,0.279165
-0.0838161,0.28222
-0.0839432,0.288113
-0.0845326,0.294755
-0.0927917,0.309821
-0.0921974,0.294228
-0.0915793,0.283651
-0.090897,0.281242
-0.0905549,0.28416
-0.0930725,0.276304
-0.0919643,0.278196
-0.0916236,0.287916
-0.0919279,0.298876
-0.0931146,0.311471
-0.0951199,0.321431
-0.0973029,0.326525
-0.100276,0.32867
-0.108089,0.356731
-0.110886,0.339521
-0.112529,0.323933
-0.113491,0.31069
-0.11345,0.302787
-0.112708,0.299961
-0.111085,0.300139
-0.103198,0.286594
-0.101111,0.301988
-0.0988714,0.319041
-0.0970582,0.331021
-0.0991697,0.349882
-0.0979811,0.344933
-0.0962244,0.336879
-0.0939144,0.330284
-0.0916194,0.326665
-0.0885469,0.324436
-0.0852008,0.323906
-0.082292,0.324435
-0.0788068,0.325801
-0.0775084,0.332977
-0.07412,0.330665
-0.0712591,0.328727
-0.0678406,0.327238
-0.0644929,0.326709
-0.0618261,0.326776
-0.0589125,0.327088
-0.055706,0.324268
-0.0535056,0.325464
-0.0519914,0.326155
-0.0505108,0.32615
-0.0493139,0.325449
-0.0565432,0.330715
-0.0556275,0.323306
-0.053929,0.316848
-0.0512459,0.31282
-0.0484617,0.31132
-0.0447516,0.31122
-0.0408741,0.312284
-0.0377191,0.313687
-0.0341938,0.315608
-0.0310689,0.317537
-0.0327146,0.326356
-0.0310798,0.32457
-0.0296532,0.321976
-0.0285018,0.320096
-0.0272366,0.318413
-0.0260948,0.317202
-0.0251002,0.316352
-0.0177636,0.32015
-0.0171754,0.321858
-0.0173521,0.322263
-0.0181776,0.321603
-0.0197357,0.320036
-0.0216731,0.317905
-0.0237435,0.315536
-0.0254008,0.313605
-0.0271199,0.311558
-0.0284372,0.309855
-0.0291679,0.308801
-0.0286351,0.293354
-0.0277112,0.296095
-0.0266946,0.299851
-0.025306,0.304288
-0.0238303,0.308067
-0.0225997,0.310606
-0.0212372,0.3129
-0.0200176,0.314631
-0.0189772,0.315834
-0.0181386,0.316578
-0.017607,0.316865
-0.0171462,0.316948
-0.016832,0.316816
-0.0166333,0.316519
-0.016525,0.3162
-0.0164233,0.315771
-0.0163207,0.315317
-0.0265807,0.315873
-0.0268022,0.315383
-0.0256477,0.31477
-0.0234929,0.314923
-0.0203563,0.314628
-0.0172424,0.314475
-0.0132497,0.314543
-0.00989474,0.314642
-0.00610008,0.314806
-0.00273264,0.315009
-0.0112239,0.314915
-0.00991141,0.315544
-0.00798664,0.31598
-0.00544705,0.315986
-0.0030722,0.315741
-0.000178611,0.315294
0.00257796,0.314804
0.00499922,0.314374
0.00661634,0.314122
0.00800182,0.313938
0.00876354,0.313874
0.00891664,0.313913
0.00859544,0.313997
0.00774539,0.314126
-0.00282146,0.310436
-0.00473257,0.312602
-0.00577727,0.31426
-0.00600409,0.31546
-0.00533007,0.315868
-0.00399769,0.315706
-0.00225308,0.315227
-0.000347862,0.314658
0.00116938,0.314251
0.00274148,0.313902
-0.00792245,0.309822
-0.00809178,0.312659
-0.00764965,0.314555
-0.00631818,0.315521
-0.00440421,0.315495
-0.00259353,0.315047
-0.000449027,0.314364
0.00144691,0.313786
0.00268664,0.313511
0.00358849,0.313465
0.00378742,0.313672
0.00339106,0.313969
0.002243,0.314362
0.000415508,0.314675
-0.0267955,0.321084
-0.0280422,0.32181
-0.027365,0.318198
-0.0240911,0.311667
-0.0192705,0.304784
-0.0147505,0.300283
-0.00952298,0.29741
-0.00508809,0.297354
-0.00237158,0.299314
-0.000677896,0.303366
-0.000981532,0.309158
-0.00273314,0.309166
-0.00620096,0.326902
-0.0116561,0.319477
-0.0182685,0.317916
-0.0509955,0.311995
-0.0555147,0.294831
-0.0565598,0.274929
-0.0554004,0.25094
-0.0528875,0.232879
-0.0501264,0.224773
-0.0480117,0.227045
-0.0472718,0.235571
-0.0479968,0.250434
-0.0910244,0.338171
-0.0805651,0.204793
-0.0695622,0.0545885
-0.0596112,-0.026812
-0.0531912,-0.019474
-0.0485115,0.210522
-0.0468864,0.437388
-0.05229,0.511249
-0.0667703,0.544717
-0.109304,0.540827
-0.123173,0.400887
-0.140356,0.279469
-0.159373,0.214396
-0.179703,0.198639
-0.208287,0.140173
-0.21637,0.0234092
-0.227249,0.0436764
-0.238439,0.144466
-0.246912,0.234065
-0.254916,0.314127
-0.258513,0.354162
-0.25485,0.335713
-0.250511,0.348289
-0.243589,0.381624
-0.240294,0.489738
-0.23123,0.504591
-0.220217,0.500663
-0.209578,0.493724
-0.195785,0.486495
-0.181246,0.482595
-0.167132,0.459662
-0.152924,0.46076
-0.139403,0.459079
-0.127013,0.453887
-0.125644,0.480027
-0.115582,0.453787
-0.10551,0.427073
-0.0952638,0.4063
-0.0852492,0.391927
-0.0758367,0.382366
-0.0711615,0.403603
-0.0649819,0.391566
-0.0596447,0.377449
-0.0557089,0.366806
-0.0516346,0.356216
-0.0481008,0.347359
-0.0230467,0.323027
-0.0199219,0.34523
-0.0192912,0.360289
-0.0215603,0.363444
-0.0258359,0.356952
-0.0302606,0.347094
-0.0138453,0.348765
-0.0185477,0.352858
-0.0243811,0.347156
-0.0313183,0.333776
-0.0381956,0.317704
-0.0431256,0.305768
-0.0475081,0.294759
-0.049869,0.288064
-0.0499806,0.285857
-0.0477503,0.287361
-0.0441703,0.290563
-0.0380132,0.295339
-0.030073,0.30003
-0.022333,0.302975
-0.0121517,0.304667
-0.00121617,0.303972
0.0082327,0.30133
0.0194969,0.295972
0.0779764,0.3346
0.0812941,0.287553
0.0788704,0.206047
0.0712674,0.128308
0.0617651,0.0831566
0.0541465,0.0796915
0.0467067,0.106384
0.0421626,0.156495
0.0413698,0.217552
0.0440365,0.267995
0.0514643,0.319398
0.0632402,0.357258
0.0787519,0.376453
0.0995712,0.318192
0.110899,0.205413
0.125736,0.120194
0.146748,0.08723
0.167256,0.105458
0.18468,0.224182
0.200961,0.0703017
0.221485,0.00372806
0.243267,0.0259021
0.265907,0.121716
0.286818,0.229177
0.301371,0.27737
0.311163,0.321786
0.313708,0.345277
0.30769,0.360092
0.293218,0.371511
0.273874,0.402242
0.25371,0.421509
0.226401,0.442278
0.197256,0.465122
0.175081,0.522102
0.151889,0.518103
0.125623,0.508182
0.10164,0.499486
0.0842694,0.493305
0.0669313,0.484944
0.0573068,0.470823
0.0459044,0.450321
0.0385016,0.434038
0.0319599,0.416027
0.0298199,0.405299
0.0278438,0.389212
0.0265776,0.371399
0.0260068,0.355772
