-0.148344,2
-0.628995,2
-0.519035,2
-0.267171,2
-0.159752,2
-0.249167,2
-0.389696,2
-0.49302,2
-0.489129,2
-0.374144,2
-0.203518,2
-0.0689306,2
0.0530035,2
0.129025,2
0.160252,2
0.161984,2
0.131985,2
0.0914384,2
0.0501287,2
0.00900557,2
-0.0171609,2
-0.0333812,2
-0.0400191,2
-0.0410943,2
-0.0375897,2
-0.031675,2
-0.024932,2
-0.0184949,1.92678
-0.0139037,1.81825
-0.00976211,1.63977
-0.00709548,1.4635
-0.00596095,1.31829
-0.00569627,1.14602
-0.00968644,0.975873
-0.0104796,0.8357
-0.0114879,0.674267
-0.0122178,0.564674
-0.0129467,0.473105
-0.0135278,0.410373
-0.0138994,0.380356
-0.0142282,0.356894
-0.0144223,0.34426
-0.0145732,0.335269
-0.0146575,0.329759
-0.0146911,0.327051
-0.0148281,0.325331
-0.0150011,0.324513
-0.0151965,0.324004
-0.0153759,0.323727
-0.0155096,0.323622
-0.0156508,0.323556
-0.0157763,0.323523
-0.0158708,0.32351
-0.0159712,0.323503
-0.0160623,0.323499
-0.0161734,0.323498
-0.0161936,0.3235
-0.0162088,0.323498
-0.0162299,0.3235
-0.0162646,0.323498
-0.0163123,0.3235
-0.0163906,0.323498
-0.0165041,0.3235
-0.0166194,0.323502
-0.0167804,0.323502
-0.0169618,0.323503
-0.0205801,0.323504
-0.0205274,0.323504
-0.0201789,0.323524
-0.019491,0.323531
-0.0187637,0.323541
-0.0178184,0.323533
-0.0168845,0.323525
-0.0161819,0.323519
-0.0155055,0.32351
-0.0151057,0.323504
-0.0148562,0.323498
-0.0148588,0.323494
-0.0206326,0.323506
-0.0212005,0.323495
-0.0214367,0.323517
-0.021197,0.323538
-0.0207324,0.32355
-0.0199748,0.323552
-0.0191228,0.323547
-0.0184292,0.32354
-0.0177101,0.32353
-0.0172593,0.323522
-0.015364,0.323506
-0.0152758,0.323502
-0.0155401,0.323497
-0.0163035,0.323494
-0.0174773,0.323495
-0.0187065,0.323499
-0.0203878,0.323508
-0.02222,0.323519
-0.0237998,0.323527
-0.0260806,0.323543
-0.0277312,0.323561
-0.0289558,0.323584
-0.0302193,0.32361
-0.0311086,0.323628
-0.0319844,0.323649
-0.032687,0.323664
-0.0331555,0.323675
-0.0335963,0.32368
-0.0339464,0.323693
-0.0342414,0.3237
-0.0344641,0.323708
-0.0347131,0.323713
-0.0396176,0.323727
-0.0388483,0.323725
-0.0376639,0.32377
-0.0361028,0.323782
-0.0347396,0.323777
-0.0332336,0.323754
-0.0320376,0.32373
-0.0384513,0.323725
-0.0370059,0.323699
-0.0358776,0.323732
-0.0344715,0.323748
-0.0332973,0.323734
-0.0326613,0.323719
-0.032487,0.3237
-0.0420845,0.323711
-0.0425548,0.323689
-0.0429967,0.323778
-0.0432307,0.323835
-0.0436165,0.32387
-0.0443449,0.323892
-0.0453188,0.323889
-0.0469937,0.323897
